date,amount,channelUID,txCurrency,accountType,txType,customerId
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,20
3/28/2017,8,DESKTOP,EUR,658,DEPOSIT,9
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,28
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,11
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,12
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,5
3/31/2017,5,IPHONE,SEK,563,WITHDRAWAL,24
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,43
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,8
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,8
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,43
3/28/2017,1,DESKTOP,EUR,658,DEPOSIT,10
3/28/2017,25,,SEK,2556,WITHDRAWAL,1
3/28/2017,3,,SEK,2556,DEPOSIT,39
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,40
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,38
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,47
3/28/2017,24,DESKTOP,EUR,658,DEPOSIT,4
3/28/2017,10,,SEK,377,WITHDRAWAL,11
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,33
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,5
3/28/2017,25,,SEK,377,DEPOSIT,10
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,25
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,11
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,32
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,21
3/28/2017,10,,SEK,377,WITHDRAWAL,9
3/28/2017,2,,SEK,377,DEPOSIT,22
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,9
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,50
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,32
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,31
3/28/2017,10,,SEK,377,WITHDRAWAL,40
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,3
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,34
3/28/2017,95,,SEK,377,DEPOSIT,25
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,34
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,25
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,50
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,25
3/28/2017,25,,SEK,2556,WITHDRAWAL,34
3/28/2017,10,,SEK,377,WITHDRAWAL,44
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,9
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,45
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,31
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,16
3/28/2017,130,,SEK,377,DEPOSIT,48
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,8
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,14
3/28/2017,10,,SEK,377,WITHDRAWAL,41
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,47
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,40
3/28/2017,115,,SEK,377,DEPOSIT,32
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,19
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,43
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,19
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,33
3/28/2017,10,,SEK,377,WITHDRAWAL,36
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,21
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,47
3/28/2017,17,,SEK,377,DEPOSIT,19
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,41
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,48
3/28/2017,10,,SEK,377,WITHDRAWAL,7
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,2
3/28/2017,4,DESKTOP,EUR,658,DEPOSIT,46
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,14
3/28/2017,1,DESKTOP,EUR,658,DEPOSIT,16
3/28/2017,175,,SEK,377,DEPOSIT,22
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,46
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,13
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,2
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,32
3/28/2017,10,,SEK,377,WITHDRAWAL,34
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,21
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,7
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,46
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,35
3/28/2017,85,,SEK,377,DEPOSIT,43
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,28
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,15
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,48
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,46
3/28/2017,10,,SEK,377,WITHDRAWAL,48
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,34
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,25
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,29
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,2
3/28/2017,2,,SEK,377,DEPOSIT,6
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,6
3/28/2017,1,DESKTOP,EUR,658,DEPOSIT,29
3/28/2017,10,,SEK,377,WITHDRAWAL,43
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,16
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,23
3/28/2017,25,,SEK,377,DEPOSIT,9
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,18
3/28/2017,2,DESKTOP,EUR,658,DEPOSIT,32
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,2
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,21
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,23
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,28
3/28/2017,10,,SEK,377,WITHDRAWAL,48
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,46
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,44
3/28/2017,25,,SEK,377,DEPOSIT,31
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,7
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,8
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,8
3/28/2017,14,DESKTOP,EUR,658,DEPOSIT,35
3/28/2017,10,,SEK,377,WITHDRAWAL,20
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,33
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,15
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,34
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,2
3/28/2017,25,,SEK,377,DEPOSIT,16
3/28/2017,2898,,SEK,2556,DEPOSIT,26
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,5
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,26
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,35
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,40
3/28/2017,10,,SEK,377,WITHDRAWAL,28
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,37
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,22
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,12
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,27
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,38
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,37
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,2
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,38
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,3
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,1
3/28/2017,19,,SEK,377,DEPOSIT,15
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,34
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,34
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,48
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,17
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,10
3/28/2017,10,,SEK,377,WITHDRAWAL,8
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,1
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,2
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,14
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,5
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,21
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,2
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,30
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,8
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,28
3/28/2017,1,DESKTOP,EUR,658,DEPOSIT,11
3/28/2017,25,,SEK,2556,WITHDRAWAL,7
3/28/2017,9,,SEK,2556,DEPOSIT,40
3/28/2017,10,,SEK,377,DEPOSIT,49
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,31
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,39
3/28/2017,6,DESKTOP,EUR,658,WITHDRAWAL,6
3/28/2017,0,DESKTOP,EUR,658,DEPOSIT,49
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,27
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,29
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,12
3/28/2017,10,,SEK,377,WITHDRAWAL,12
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,31
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,33
3/28/2017,7,ANDROID,EUR,2659,DEPOSIT,50
3/28/2017,20,ANDROID,SEK,524,DEPOSIT,10
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,11
3/28/2017,50,,SEK,377,DEPOSIT,33
3/28/2017,25,,SEK,2556,WITHDRAWAL,46
3/28/2017,4,,SEK,2556,DEPOSIT,13
3/28/2017,10,,SEK,377,WITHDRAWAL,7
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,11
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,21
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,19
3/28/2017,25,,SEK,377,DEPOSIT,33
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,45
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,39
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,37
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,4
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,48
3/28/2017,10,,SEK,377,WITHDRAWAL,26
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,8
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,19
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,46
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,25
3/28/2017,15,,SEK,377,DEPOSIT,11
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,39
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,12
3/28/2017,10,,SEK,377,WITHDRAWAL,20
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,14
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,46
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,20
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,40
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,18
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,11
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,1
3/28/2017,5,ANDROID,SEK,524,DEPOSIT,43
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,6
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,37
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,38
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,45
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,6
3/28/2017,8,,SEK,377,DEPOSIT,34
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,26
3/31/2017,1,DESKTOP,SEK,2685,WITHDRAWAL,24
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,6
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,14
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,9
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,27
3/28/2017,21,DESKTOP,EUR,2073,DEPOSIT,3
3/28/2017,10,ANDROID,SEK,524,DEPOSIT,28
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/28/2017,10,,SEK,377,WITHDRAWAL,17
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,32
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,23
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,43
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,16
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,6
3/28/2017,25,,SEK,377,DEPOSIT,5
3/31/2017,2,IPHONE,SEK,563,DEPOSIT,24
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,1
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,8
3/28/2017,32,ANDROID,EUR,2659,DEPOSIT,25
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,26
3/31/2017,0,IPHONE,SEK,563,DEPOSIT,24
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,38
3/28/2017,21,DESKTOP,EUR,2073,DEPOSIT,50
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,26
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,2
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,25
3/28/2017,14,ANDROID,EUR,2659,DEPOSIT,9
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,19
3/28/2017,20,ANDROID,SEK,524,DEPOSIT,1
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,1
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,32
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,44
3/28/2017,10,,SEK,377,WITHDRAWAL,6
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,12
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,20
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,17
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,16
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,2
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,7
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,41
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,35
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,20
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,4
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,27
3/28/2017,63,,SEK,377,DEPOSIT,9
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,6
3/28/2017,3,DESKTOP,EUR,2073,DEPOSIT,13
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,11
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,34
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,22
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,38
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,21
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,40
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,35
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,10
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,7
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,40
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,9
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,21
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,46
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,28
3/28/2017,6,ANDROID,EUR,2659,DEPOSIT,16
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,46
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,41
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,8
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,3
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,30
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,46
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,3
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,36
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,12
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,9
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,35
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,42
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,5
3/28/2017,10,,SEK,377,WITHDRAWAL,27
3/28/2017,3,DESKTOP,EUR,2073,DEPOSIT,41
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,36
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,35
3/28/2017,6,ANDROID,EUR,2659,DEPOSIT,18
3/28/2017,25,,SEK,377,DEPOSIT,18
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,11
3/28/2017,15,DESKTOP,EUR,2073,DEPOSIT,42
3/28/2017,10,,SEK,377,WITHDRAWAL,29
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,8
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,7
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,1
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,14
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,22
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,17
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,12
3/28/2017,15,,SEK,377,DEPOSIT,48
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,1
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,39
3/28/2017,10,,SEK,377,WITHDRAWAL,21
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,7
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,41
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,10
3/28/2017,15,,SEK,377,DEPOSIT,33
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,15
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,18
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,48
3/31/2017,0,IPHONE,SEK,563,DEPOSIT,24
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,7
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,25
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,14
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,1
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,4
3/28/2017,15,DESKTOP,EUR,2073,DEPOSIT,4
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,44
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,17
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,48
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,40
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,49
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,39
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,7
3/28/2017,10,ANDROID,SEK,524,DEPOSIT,46
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/28/2017,5,ANDROID,EUR,2659,WITHDRAWAL,30
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,27
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,28
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,30
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,22
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,6
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,7
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,35
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,35
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,37
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,14
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,22
3/31/2017,0,IPHONE,SEK,563,DEPOSIT,24
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,32
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,12
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,10
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,48
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,7
3/28/2017,3,DESKTOP,EUR,2073,DEPOSIT,28
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,20
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,12
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,41
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,1
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,18
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,16
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,27
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,13
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,9
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,16
3/28/2017,3,ANDROID,EUR,2659,DEPOSIT,32
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,30
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,37
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,4
3/28/2017,195,DESKTOP,EUR,2073,DEPOSIT,17
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,23
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,32
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,6
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,34
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,18
3/28/2017,7,ANDROID,EUR,2659,DEPOSIT,16
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,8
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,49
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,45
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,15
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,22
3/28/2017,5,ANDROID,SEK,524,DEPOSIT,25
3/28/2017,21,DESKTOP,EUR,2073,DEPOSIT,31
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,37
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,37
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,4
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,36
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,10
3/28/2017,1,ANDROID,EUR,2659,DEPOSIT,8
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,9
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,17
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,34
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,2
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,3
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,45
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,17
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,22
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,22
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,16
3/28/2017,12,ANDROID,EUR,2659,DEPOSIT,45
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,13
3/28/2017,36,DESKTOP,EUR,2073,DEPOSIT,2
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,21
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,38
3/28/2017,15,ANDROID,EUR,2659,DEPOSIT,26
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,27
3/28/2017,5,ANDROID,SEK,524,DEPOSIT,48
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,35
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,4
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,35
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,2
3/28/2017,8,ANDROID,EUR,2659,DEPOSIT,36
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,5
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,31
3/28/2017,246,DESKTOP,EUR,2073,DEPOSIT,10
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,48
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,48
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,41
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,38
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,9
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,26
3/28/2017,5,ANDROID,SEK,524,DEPOSIT,44
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,23
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,35
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,11
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,39
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,13
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,47
3/28/2017,21,DESKTOP,EUR,2073,DEPOSIT,3
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,16
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,42
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,7
3/28/2017,2,ANDROID,SEK,524,DEPOSIT,6
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,2
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,13
3/28/2017,135,ANDROID,EUR,2659,DEPOSIT,5
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,31
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,1
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,5
3/28/2017,0,ANDROID,SEK,524,DEPOSIT,26
3/28/2017,6,DESKTOP,EUR,2073,WITHDRAWAL,19
3/28/2017,0,DESKTOP,EUR,2073,DEPOSIT,44
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,7
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,14
3/28/2017,5,ANDROID,EUR,2659,DEPOSIT,21
3/28/2017,25,ANDROID,EUR,2659,WITHDRAWAL,37
3/28/2017,5,ANDROID,SEK,524,WITHDRAWAL,9
3/28/2017,0,ANDROID,EUR,2659,DEPOSIT,11
